image_url1,image_url2,image_url3,image_url4,text1,text2,text3
http://www.umiacs.umd.edu/~yzyang/riddles/cargo_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cargo_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cargo_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cargo_4.png,cargo,patrol boat,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/carnival_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carnival_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carnival_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carnival_4.png,carnival,national costume,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/carousel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carousel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carousel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carousel_4.png,carousel,gallery,moat drawbridge
http://www.umiacs.umd.edu/~yzyang/riddles/carpet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carpet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carpet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carpet_4.png,carpet,dress room,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/carriage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carriage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carriage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carriage_4.png,carriage,block diagram,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/carrier_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrier_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrier_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrier_4.png,carrier,life class,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/carrot_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrot_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrot_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrot_4.png,carrot,carrot,Add carrots celery
http://www.umiacs.umd.edu/~yzyang/riddles/carry_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carry_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carry_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carry_4.png,carry,hang picture,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/carrying_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrying_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrying_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carrying_4.png,carrying,straw man,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/cart_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cart_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cart_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cart_4.png,cart,sleigh,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/carton_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carton_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carton_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carton_4.png,carton,bottle wine,Fold whipped cream
http://www.umiacs.umd.edu/~yzyang/riddles/carwash_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/carwash_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/carwash_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/carwash_4.png,carwash,water ice,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/case_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/case_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/case_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/case_4.png,case,child molester,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/cash_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cash_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cash_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cash_4.png,cash,cash on barrelhead,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/cashier_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cashier_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cashier_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cashier_4.png,cashier,convenience food store,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/casino_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/casino_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/casino_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/casino_4.png,casino,gamble card game,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/cast_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cast_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cast_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cast_4.png,cast,hang picture,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/castle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/castle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/castle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/castle_4.png,castle,lighthouse,majestic scenery
http://www.umiacs.umd.edu/~yzyang/riddles/casualty_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/casualty_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/casualty_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/casualty_4.png,casualty,fall down,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/cat_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cat_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cat_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cat_4.png,cat,house cat,squirrels opossums
http://www.umiacs.umd.edu/~yzyang/riddles/cataract_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cataract_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cataract_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cataract_4.png,cataract,mineral water,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/catch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/catch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/catch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/catch_4.png,catch,mackerel sky,boating kayaking
http://www.umiacs.umd.edu/~yzyang/riddles/catcher_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/catcher_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/catcher_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/catcher_4.png,catcher,camera lucida,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/category_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/category_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/category_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/category_4.png,category,pictogram,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/cats_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cats_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cats_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cats_4.png,cats,house cat,whale Thewissen
http://www.umiacs.umd.edu/~yzyang/riddles/cattle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/cattle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/cattle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/cattle_4.png,cattle,farm animal,goats donkeys
http://www.umiacs.umd.edu/~yzyang/riddles/caught_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/caught_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/caught_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/caught_4.png,caught,hang picture,Adrian Lysenko NNSL
